,Salary,DOJ,DOL,Designation,JobCity,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience
86,100000,2013-10-01,2015-02-01 00:00:00,php developer,Kolkata,f,1987-11-13,75.0,StateBoard,2010,78.0,StateBoard,2,B.Tech/B.E.,CS,71.1,12992,1,West Bengal,2013,415,440,355,0.488347976782714,405,-1,-1,-1,-1,-1,-1,0.8463,1.3779,1.0859,-0.995,1.247
87,200000,2015-01-01,2015-04-01 00:00:00,software developer,Noida,m,1992-05-01,56.0,CBSE,2009,56.0,StateBoard,2,MCA,CS,62.0,51,0,Uttar Pradesh,2015,605,470,355,0.843123726665742,515,-1,-1,-1,-1,-1,-1,0.7027,0.8784,0.3174,-1.1218,0.4805
88,220000,2014-10-01,present,research associate,Hyderabad,f,1992-02-21,87.0,CBSE,2008,60.0,CBSE,2,B.Tech/B.E.,CS,70.82,973,0,Uttar Pradesh,2013,640,605,400,0.842248322257836,425,-1,469,-1,-1,-1,-1,0.8463,1.2114,1.2396,-0.1076,1.247
89,370000,2013-03-01,present,project engineer,Kolkata,m,1991-01-01,79.25,StateBoard,2008,80.0,StateBoard,2,B.Tech/B.E.,IT,79.9,6814,0,West Bengal,2012,545,580,430,0.635978756456794,445,-1,-1,-1,-1,-1,-1,0.8192,1.0858,-0.4891,-0.7603,-0.1295
90,145000,2013-05-01,present,research analyst,Pune,m,1991-05-31,88.66,StateBoard,2008,84.33,StateBoard,2,B.Tech/B.E.,EC,60.0,7236,1,Maharashtra,2012,495,565,575,0.376059586651545,335,300,-1,-1,-1,260,-1,1.2828,1.7878,1.1437,-0.6428,0.5024
91,275000,2014-04-01,2015-04-01 00:00:00,quality engineer,Bangalore,m,1991-06-03,80.8,StateBoard,2009,75.0,StateBoard,2,B.Tech/B.E.,EC,77.38,6836,1,Karnataka,2013,405,470,370,-1.0,475,-1,500,-1,-1,-1,-1,1.4208,-0.7866,-0.1437,-1.5021,-0.4776
92,1500000,2014-11-01,2014-07-01 00:00:00,application developer,Hyderabad,m,1992-01-04,79.0,StateBoard,2009,87.9,StateBoard,2,B.Tech/B.E.,CS,66.0,9557,1,Telangana,2013,315,435,355,0.356536487724475,335,-1,346,-1,-1,-1,-1,0.4155,0.5454,0.9322,-0.6147,0.8637
93,325000,2014-10-01,2015-12-01 00:00:00,software engineer,Gurgaon,m,1992-03-31,70.0,CISCE,2010,65.0,CBSE,2,B.Tech/B.E.,IT,66.0,1139,0,Chhattisgarh,2014,405,470,545,-1.0,-1,-1,-1,-1,-1,-1,-1,0.4155,0.3789,-0.9122,-1.1218,-0.8608
94,275000,2013-07-01,2013-09-01 00:00:00,programmer,Bangalore,m,1990-08-16,81.16,CISCE,2008,68.5,CISCE,2,B.Tech/B.E.,EC,61.5,1087,0,Orissa,2013,605,520,325,0.338786347219528,455,292,-1,-1,-1,-1,-1,1.4208,1.2114,0.6248,-0.995,-0.2859
95,425000,2012-06-01,present,systems engineer,Hyderabad,f,1990-08-10,83.5,StateBoard,2008,94.2,StateBoard,2,B.Tech/B.E.,IT,88.2,5071,0,Andhra Pradesh,2012,515,475,445,0.670743151433127,455,-1,-1,-1,-1,-1,-1,0.6646,1.4368,-0.0537,0.884829999999999,0.5024
96,450000,2011-04-01,2014-12-01 00:00:00,software engineer,Bangalore,m,1988-03-25,65.0,CISCE,2006,66.0,CISCE,2,B.Tech/B.E.,IT,64.0,501,0,Uttar Pradesh,2010,515,565,554,0.600057182338341,435,-1,-1,-1,-1,-1,-1,-0.7264,0.1888,-1.2148,-0.5253,1.1343
97,300000,2014-09-01,present,software developer,Bangalore,f,1992-04-30,88.0,StateBoard,2010,88.0,StateBoard,2,B.Tech/B.E.,CS,70.12,9282,0,Andhra Pradesh,2014,710,605,605,0.744758354008939,405,-1,438,-1,-1,-1,-1,0.5591,1.2114,1.8543,0.1459,0.0973
98,470000,2011-03-01,present,senior systems engineer,Jaipur,m,1988-10-10,79.0,CBSE,2006,76.6,CBSE,2,B.Tech/B.E.,IT,77.85,996,1,Rajasthan,2010,635,495,495,0.670743151433127,455,-1,-1,-1,-1,-1,-1,0.8192,-0.5913,0.2366,-0.7603,-0.1295
99,120000,2014-05-01,present,technical support executive,Unknown,m,1988-06-30,55.6,StateBoard,2005,50.8,StateBoard,2,MCA,CS,80.03,12992,1,West Bengal,2014,440,425,370,0.23780283983757,415,-1,315,-1,-1,-1,-1,-0.0154,0.8784,1.2396,1.2869,0.8637
100,300000,2014-03-01,2014-04-01 00:00:00,business analyst,Bangalore,m,1992-11-20,75.0,StateBoard,2008,72.0,StateBoard,2,B.Tech/B.E.,IT,80.0,7738,0,Uttar Pradesh,2013,475,470,415,0.911395278391328,595,-1,500,-1,-1,-1,-1,0.8463,1.0449,1.3933,-1.6289,-0.2859
101,205000,2011-12-01,present,electrical engineer,Chennai,m,1989-03-05,84.6,Unknown,2006,66.5,Unknown,2,B.Tech/B.E.,EL,66.7,417,1,Tamil Nadu,2010,345,255,395,0.0587928000083534,195,200,-1,-1,-1,-1,-1,-0.1082,0.0328,-0.1988,0.2973,-0.7615
102,310000,2013-06-01,present,software engineer,Pune,m,1989-11-26,79.0,StateBoard,2008,76.4,StateBoard,2,B.Tech/B.E.,EC,65.0,11583,0,Maharashtra,2012,605,510,515,-1.0,345,-1,346,-1,-1,-1,-1,1.7081,0.8784,1.547,-1.6289,-0.0943
103,300000,2014-09-01,present,qa analyst,Unknown,f,1991-03-06,62.0,CBSE,2012,61.0,CBSE,2,B.Tech/B.E.,CS,70.0,2637,0,Haryana,2013,250,305,385,0.10487135986097,275,-1,-1,-1,-1,-1,-1,-0.5116,0.8229,0.8809,0.0192,1.6302
104,460000,2013-06-01,present,technical support engineer,Unknown,m,1990-04-08,62.0,StateBoard,2007,61.0,StateBoard,2,M.Tech./M.E.,CS,63.0,272,0,Punjab,2013,465,595,605,0.793580614548506,495,-1,-1,-1,-1,-1,-1,-1.1644,-1.6191,-1.2196,-0.1076,-2.2021
105,320000,2015-03-01,present,assistant system engineer,Unknown,m,1993-08-13,86.0,StateBoard,2010,92.0,StateBoard,2,B.Tech/B.E.,EC,72.0,1947,0,Andhra Pradesh,2014,350,590,570,0.493596387301038,415,324,-1,-1,-1,-1,-1,0.8463,0.0459,-0.2974,-0.7415,-0.4776
106,340000,2014-12-01,2015-05-01 00:00:00,application developer,Mumbai,f,1993-08-14,85.8,CBSE,2010,65.8,CBSE,2,B.Tech/B.E.,IT,69.7,7627,0,Uttar Pradesh,2014,615,630,750,0.622642915849938,485,-1,407,-1,-1,-1,-1,0.8463,1.0449,0.01,-0.2344,0.4805
107,120000,2014-05-01,2015-01-01 00:00:00,android developer,Noida,m,1992-08-15,68.4,StateBoard,2008,61.0,StateBoard,2,B.Tech/B.E.,CS,62.2,982,1,Rajasthan,2013,440,375,330,0.23780283983757,455,-1,315,-1,-1,-1,-1,-1.7389,-1.2861,-0.4511,0.7798,-1.8189
108,100000,2011-07-01,2012-05-01 00:00:00,web developer,Noida,m,1985-07-20,51.0,StateBoard,2004,48.0,StateBoard,2,MCA,CS,59.0,350,0,Uttar Pradesh,2010,275,365,395,0.525922584252055,415,-1,-1,-1,-1,-1,-1,0.2009,-0.2793,0.2366,1.4724,0.0284
109,510000,2014-09-01,present,application engineer,Noida,m,1991-09-01,79.6,CBSE,2009,73.2,CBSE,2,B.Tech/B.E.,EC,66.96,4948,1,Rajasthan,2014,535,640,630,0.338786347219528,-1,292,-1,-1,-1,-1,-1,-1.1644,0.2124,0.3174,0.9066,-0.4776
110,300000,2012-07-01,present,production engineer,Indore,m,1989-12-08,63.4,StateBoard,2008,63.0,StateBoard,2,B.Tech/B.E.,EC,69.3,6595,0,Madhya Pradesh,2012,360,350,320,0.600643959446608,-1,-1,-1,-1,-1,-1,-1,-0.4463,-1.1196,-1.6807,-0.4879,-1.244
111,480000,2011-10-01,2015-04-01 00:00:00,senior systems engineer,Mysore,m,1989-12-06,86.53,StateBoard,2007,71.55,StateBoard,2,B.Tech/B.E.,CS,78.5,6570,0,Orissa,2011,515,505,454,0.704090412131314,465,-1,-1,-1,-1,-1,-1,-0.1082,0.9688,0.8171,-0.8778,0.3444
112,170000,2011-11-01,2012-05-01 00:00:00,project coordinator,Unknown,f,1989-04-10,76.18,StateBoard,2007,86.33,StateBoard,2,B.Tech/B.E.,CS,73.46,1034,0,Tamil Nadu,2011,485,545,385,0.635978756456794,445,-1,-1,-1,-1,-1,-1,0.3555,1.2808,0.2366,1.3549,1.2923
113,340000,2015-01-01,present,software engineer,Hyderabad,m,1991-04-18,91.43,CISCE,2009,74.0,CBSE,2,B.Tech/B.E.,CS,70.0,5666,1,Telangana,2016,665,460,570,0.144789889482462,445,-1,284,-1,-1,-1,-1,0.4155,0.3789,-0.1437,-0.7415,-0.2859
114,640000,2010-04-01,present,programmer analyst,Bangalore,m,1987-04-24,78.0,Unknown,2004,71.3,Unknown,2,B.Tech/B.E.,IT,67.0,5400,0,Madhya Pradesh,2009,455,605,625,0.916869961103619,555,-1,-1,-1,-1,-1,-1,-0.2628,-0.5913,0.2366,-0.1727,0.8183
115,330000,2013-12-01,2015-04-01 00:00:00,software engineer,Chennai,m,1992-01-13,76.17,StateBoard,2009,72.0,CBSE,2,B.Tech/B.E.,CS,78.0,10991,0,Rajasthan,2013,510,535,605,0.819416529835888,505,-1,-1,-1,-1,-1,-1,0.4155,-0.7866,-1.2196,1.1601,-1.8189
116,225000,2014-07-01,2015-07-01 00:00:00,system engineer,Thane,m,1990-12-25,82.4,CBSE,2010,72.0,CBSE,2,B.Tech/B.E.,EC,64.06,8350,0,Uttar Pradesh,2014,485,525,545,0.338786347219528,-1,292,-1,-1,-1,-1,-1,-0.0154,0.3789,0.6248,0.9066,0.6721
117,180000,2011-01-01,2011-03-01 00:00:00,software developer,Noida,m,1985-07-06,58.0,StateBoard,2004,57.6,StateBoard,2,B.Tech/B.E.,CS,61.9,6874,0,Uttarakhand,2011,265,375,365,0.165633091512476,305,-1,-1,-1,-1,-1,-1,0.8192,0.8128,-0.1988,0.1798,-0.2875
118,440000,2012-10-01,2015-04-01 00:00:00,application developer,Bangalore,f,1990-09-28,79.0,CBSE,2007,83.4,CBSE,2,B.Tech/B.E.,EC,72.7,8286,0,Jammu and Kashmir,2012,535,485,525,0.376059586651545,-1,300,-1,-1,-1,393,-1,0.3555,0.6178,0.7083,0.2973,-0.2875
119,305000,2014-01-01,2015-04-01 00:00:00,software engineer,Bangalore,f,1990-09-15,90.04,Unknown,2008,75.16,Unknown,2,B.Tech/B.E.,EC,77.0,3801,0,Karnataka,2012,505,495,615,0.538386892985096,475,333,-1,-1,-1,-1,-1,-0.0696,0.0328,-0.1988,0.0035,-0.9194
120,500000,2012-10-01,present,software engineer,Gurgaon,f,1991-04-23,76.0,CBSE,2008,76.6,CBSE,2,B.Tech/B.E.,CS,77.58,12104,0,Haryana,2012,595,645,495,0.864685413370085,525,-1,-1,-1,-1,-1,-1,-2.5811,-0.2012,0.5994,0.1798,0.1864
121,270000,2013-01-01,2013-10-01 00:00:00,network engineer,Mysore,m,1988-10-15,60.4,CBSE,2006,60.0,CBSE,2,B.Tech/B.E.,EC,62.0,75,0,Uttar Pradesh,2010,395,425,395,0.655766942617211,-1,-1,-1,-1,-1,366,-1,-0.2628,0.3448,-0.1988,0.5323,0.6603
122,300000,2014-06-01,present,java software engineer,Noida,m,1993-01-29,74.23,StateBoard,2010,77.77,StateBoard,2,B.Tech/B.E.,CS,75.6,272,0,Punjab,2014,475,435,430,0.819416529835888,505,-1,-1,-1,-1,-1,-1,0.2718,1.0449,0.1637,0.1459,0.8637
123,1200000,2010-07-01,2011-07-01 00:00:00,engineer trainee,Maharajganj,m,1988-04-25,59.8,CISCE,2006,60.25,CISCE,2,B.Tech/B.E.,ME,68.63,5690,0,Uttar Pradesh,2010,575,595,405,0.0210662282612675,-1,-1,-1,206,-1,-1,-1,0.2009,1.1248,1.1074,-1.1128,0.9763
124,315000,2014-11-01,present,programmer analyst,Unknown,f,1991-02-06,82.3,CBSE,2010,89.6,StateBoard,2,B.Tech/B.E.,EL,67.95,272,0,Punjab,2014,555,580,355,0.444617716881577,345,-1,-1,-1,393,-1,-1,-0.159,-1.1196,1.2396,1.6672,0.6721
125,300000,2014-11-01,2015-03-01 00:00:00,programmer analyst,Kolkata,m,1992-03-19,90.0,CBSE,2009,86.4,CBSE,2,B.Tech/B.E.,EL,65.7,222,0,Jharkhand,2014,605,325,515,0.837620725714257,334,-1,-1,-1,500,-1,-1,0.1282,-0.2871,1.3933,0.653,-0.6692
126,320000,2013-03-01,present,production engineer,Delhi,m,1992-01-19,84.2,CBSE,2009,67.0,CBSE,2,B.Tech/B.E.,EC,69.88,10932,0,Uttar Pradesh,2013,495,385,505,0.910770164246022,445,433,-1,-1,-1,260,-1,-1.0355,1.2028,0.3817,0.64983,-0.1295
127,180000,2013-04-01,present,sap consultant,Trivandrum,m,1990-05-10,86.4,CBSE,2008,80.4,CBSE,2,B.Tech/B.E.,CS,61.54,1275,0,Kerala,2012,585,505,605,0.670743151433127,455,-1,-1,-1,-1,-1,-1,0.51,0.5008,-0.4891,-0.8778,0.1864
128,675000,2011-11-01,present,senior software engineer,Noida,m,1988-11-07,60.0,Unknown,2004,59.0,Unknown,2,B.Tech/B.E.,CS,67.0,144,0,Uttar Pradesh,2011,515,555,425,0.600057182338341,435,-1,-1,-1,-1,-1,-1,-0.880999999999999,-0.2793,-0.6343,-0.6428,-2.9731
129,120000,2014-11-01,2015-04-01 00:00:00,.net developer,Punchkula,m,1992-11-14,60.8,StateBoard,2009,63.0,StateBoard,2,B.Tech/B.E.,IT,68.0,8116,1,Tamil Nadu,2014,440,400,310,0.144789889482462,345,-1,284,-1,-1,-1,-1,0.4155,-1.1196,0.7785,-0.1076,-0.2859
130,325000,2014-09-01,present,software engineer,Noida,m,1992-01-10,82.8,CBSE,2009,73.6,CBSE,2,B.Tech/B.E.,CS,67.5,3918,1,Karnataka,2014,520,450,575,0.744758354008939,545,-1,438,-1,-1,-1,-1,-0.159,0.0459,0.7785,-1.1218,-0.0943
131,350000,2014-02-01,2015-04-01 00:00:00,system engineer,Bangalore,m,1991-04-20,82.6,CBSE,2009,63.6,CBSE,2,B.Tech/B.E.,IT,71.0,11759,0,Uttarakhand,2013,535,525,530,0.735795709224656,475,-1,-1,-1,-1,-1,-1,0.8192,-0.9033,-1.5776,-1.1128,-0.1295
132,205000,2014-04-01,present,quality analyst,Hyderabad,f,1992-03-26,74.0,StateBoard,2009,61.1,StateBoard,2,B.Tech/B.E.,CS,71.0,14382,1,Telangana,2013,500,460,235,0.0800552813405495,275,-1,253,-1,-1,-1,-1,1.1336,0.3789,0.6248,-1.8824,0.8637
133,300000,2014-06-01,2015-04-01 00:00:00,marketing coordinator,Bhubaneshwar,m,1989-10-10,89.8,Unknown,2007,66.6,Unknown,2,B.Tech/B.E.,EC,55.33,3054,0,Orissa,2012,555,205,435,-1.0,-1,-1,-1,-1,-1,-1,-1,-0.880999999999999,-0.2793,0.9623,1.1199,0.1864
134,325000,2014-03-01,2015-04-01 00:00:00,systems engineer,Pune,f,1992-06-30,88.67,StateBoard,2009,86.8,StateBoard,2,B.Tech/B.E.,EC,74.94,9815,1,Telangana,2013,570,590,620,-1.0,335,-1,-1,-1,-1,-1,-1,0.8463,0.2124,-0.1437,-1.2486,-1.0524
135,105000,2013-12-01,2014-05-01 00:00:00,system administrator,Unknown,m,1992-07-05,64.66,StateBoard,2008,63.0,StateBoard,2,B.Tech/B.E.,IT,67.0,279,0,Uttar Pradesh,2013,370,410,470,0.842248322257836,415,-1,469,-1,-1,-1,-1,0.2718,-1.1196,-1.8344,-0.7415,-1.8189
136,250000,2010-11-01,present,senior engineer,Noida,m,1989-05-12,78.0,CBSE,2006,77.0,CBSE,2,B.Tech/B.E.,EC,68.64,382,0,Uttar Pradesh,2010,505,555,554,0.910770164246022,275,433,-1,-1,-1,313,-1,-0.2628,0.0328,-1.5051,-0.6428,1.1343
137,340000,2013-04-01,2015-04-01 00:00:00,software engineer,Gurgaon,m,1989-11-27,77.8,CBSE,2007,79.6,CBSE,1,B.Tech/B.E.,IT,70.12,13,1,Delhi,2011,535,445,465,0.735795709224656,475,-1,-1,-1,-1,-1,-1,-1.0355,0.3448,0.8171,0.6498,-0.4455
138,195000,2014-10-01,2015-01-01 00:00:00,business development managerde,Coimbatore,m,1991-05-04,79.6,Matriculation Board,2011,87.58,Unknown,2,B.Tech/B.E.,IT,6.63,7586,0,Tamil Nadu,2014,380,355,210,0.144789889482462,285,-1,284,-1,-1,-1,-1,0.8463,0.7119,0.4711,1.1601,0.4805
139,320000,2014-07-01,present,engineer,Noida,m,1991-11-13,89.5,CBSE,2010,81.4,CBSE,2,B.Tech/B.E.,ME,60.0,153,0,Punjab,2014,735,510,585,0.725984147969479,-1,-1,-1,438,-1,-1,-1,0.2718,0.3789,-0.6048,-0.7415,0.0973
140,360000,2014-03-01,present,assistant system engineer,Noida,m,1991-06-05,81.2,CBSE,2009,76.4,CBSE,2,B.Tech/B.E.,ME,72.3,11630,0,Uttar Pradesh,2013,765,605,665,0.755375120895548,-1,-1,-1,446,-1,-1,-1,1.5644,0.7119,1.2396,-2.3895,1.247
141,145000,2013-09-01,2014-04-01 00:00:00,network administrator,Unknown,m,1992-06-29,80.0,StateBoard,2009,89.0,StateBoard,2,B.Tech/B.E.,CS,62.0,4557,1,Telangana,2013,325,530,405,0.356536487724475,275,-1,346,-1,-1,-1,-1,0.99,0.3789,-0.2974,-1.1218,-1.244
142,100000,2014-10-01,2015-01-01 00:00:00,web developer,Mysore,m,1993-01-16,78.0,StateBoard,2012,62.0,StateBoard,2,B.Tech/B.E.,IT,60.0,5908,0,Karnataka,2014,525,435,405,0.744758354008939,415,-1,438,-1,-1,-1,-1,-2.3134,-0.1206,-0.2974,0.1459,-1.6273
143,325000,2011-07-01,2015-04-01 00:00:00,project engineer,Dhanbad,m,1986-01-15,72.0,CISCE,2004,62.0,CISCE,2,B.Tech/B.E.,EL,53.0,477,1,Maharashtra,2010,335,335,405,0.376059586651545,275,300,-1,-1,-1,-1,-1,0.0464,0.0328,-0.1988,-0.1727,1.6082
144,385000,2013-06-01,present,engineer,Unknown,m,1992-06-12,64.56,CBSE,2008,66.66,CBSE,2,B.Tech/B.E.,EL,65.02,64,0,Uttar Pradesh,2013,545,475,485,0.376059586651545,-1,300,-1,-1,-1,-1,-1,0.1282,0.0459,0.1637,0.2727,-0.2859
145,120000,2014-11-01,present,software test engineer,Noida,m,1991-09-28,60.0,StateBoard,2009,47.0,StateBoard,2,B.Tech/B.E.,IT,59.9,6835,0,Uttar Pradesh,2014,395,400,390,0.486747008438193,305,-1,376,-1,-1,-1,-1,0.8463,-0.2871,0.01,0.2727,0.0973
146,235000,2014-07-01,present,java software engineer,Mumbai,f,1992-02-09,91.12,StateBoard,2010,72.0,StateBoard,2,B.Tech/B.E.,CS,74.0,5216,1,West Bengal,2014,490,470,585,0.953899775079926,475,-1,530,-1,-1,-1,-1,1.1336,1.5444,1.547,-1.7556,-0.0943
147,615000,2013-06-01,present,quality engineer,Noida,m,1993-08-15,80.0,StateBoard,2009,77.2,CBSE,2,B.Tech/B.E.,IT,76.76,64,0,Uttar Pradesh,2013,475,630,810,0.974396112538398,615,-1,-1,-1,-1,-1,-1,-1.8825,-0.7866,0.3174,1.0333,-1.8189
148,105000,2014-11-01,2014-02-01 00:00:00,web developer,Hyderabad,m,1991-11-03,73.08,StateBoard,2009,71.2,StateBoard,2,B.Tech/B.E.,EC,64.46,9774,1,Telangana,2013,405,400,430,0.538386892985096,385,333,-1,-1,-1,-1,-1,-0.7335,-0.9531,0.6248,0.2727,-1.8189
149,290000,2014-07-01,present,software developer,Bangalore,f,1990-05-09,88.6,CBSE,2009,78.0,CBSE,2,B.Tech/B.E.,CS,84.0,8297,1,West Bengal,2014,455,560,630,0.0409993103614119,495,-1,223,-1,-1,-1,-1,0.4155,-0.1206,-0.2974,1.1601,0.0973
150,145000,2014-04-01,present,php developer,Lucknow,m,1991-11-19,72.0,CBSE,2009,54.0,CBSE,2,B.Tech/B.E.,CS,64.0,429,0,Uttar Pradesh,2014,335,535,400,0.486747008438193,395,-1,376,-1,-1,-1,-1,-1.1644,-0.2871,0.6248,0.1459,-0.0943
151,305000,2013-09-01,2015-04-01 00:00:00,software engineer,Noida,m,1991-03-25,85.0,CISCE,2008,80.0,CISCE,2,B.Tech/B.E.,EC,63.0,65,0,Uttar Pradesh,2013,660,585,620,0.0219691089363428,-1,164,376,-1,-1,-1,-1,1.2772,-0.6201,-0.1437,-1.6289,-0.0943
152,275000,2013-07-01,2014-04-01 00:00:00,technical support specialist,Noida,f,1992-07-17,78.33,CBSE,2008,67.6,CBSE,2,B.Tech/B.E.,CS,65.72,15866,0,Haryana,2012,510,655,605,0.488347976782714,405,-1,-1,-1,-1,-1,-1,1.8517,1.3779,1.0859,-2.136,1.6302
153,180000,2010-12-01,2011-12-01 00:00:00,data analyst,Hyderabad,m,1989-05-12,81.33,StateBoard,2006,91.9,StateBoard,2,B.Tech/B.E.,EC,70.56,448,1,Tamil Nadu,2010,325,295,575,0.694479327708463,225,366,-1,-1,-1,-1,-1,-0.4173,-0.9033,-0.1988,-0.5253,-0.4455
154,140000,2013-01-01,2015-02-01 00:00:00,business development executive,Unknown,f,1987-02-19,77.8,CBSE,2005,67.6,CBSE,2,B.Tech/B.E.,EC,83.5,6434,0,Uttarakhand,2012,425,455,555,0.694479327708463,-1,366,-1,-1,-1,313,-1,-0.4173,-0.0842,-0.1626,0.53233,-0.6035
155,120000,2014-08-01,present,junior software engineer,Trivandrum,m,1990-11-16,75.0,CBSE,2009,80.0,StateBoard,2,B.Tech/B.E.,EC,60.85,10361,0,Kerala,2013,570,580,750,-1.0,495,-1,-1,-1,-1,-1,-1,-0.4463,0.0459,-0.7585,-1.2486,-0.4776
156,320000,2012-06-01,present,electrical project engineer,Bhubaneswar,m,1991-04-04,73.0,StateBoard,2008,63.1,StateBoard,2,B.Tech/B.E.,EL,73.2,9786,0,Orissa,2012,355,425,505,0.229481754911755,-1,266,-1,332,-1,-1,-1,0.8192,1.5538,0.925999999999999,-0.0552,0.3444
157,405000,2013-08-01,present,system engineer,Hyderabad,m,1989-05-17,77.0,CBSE,2007,60.2,CBSE,2,B.Tech/B.E.,IT,68.5,4971,0,Uttar Pradesh,2012,570,475,500,0.488347976782714,405,-1,-1,-1,-1,-1,-1,-0.0154,-2.1186,0.1637,1.6672,-1.6273
158,325000,2014-06-01,2015-10-01 00:00:00,systems engineer,Pune,m,1992-12-25,78.0,CBSE,2010,76.6,CBSE,1,B.Tech/B.E.,IT,75.0,119,0,Uttar Pradesh,2014,590,555,545,0.911395278391328,525,-1,500,-1,-1,-1,-1,-0.159,-0.2871,0.01,-0.6147,0.2889
159,340000,2014-06-01,2015-04-01 00:00:00,asp.net developer,Kolkata,m,1992-03-30,87.0,StateBoard,2009,79.0,StateBoard,2,B.Tech/B.E.,CS,78.0,1906,1,West Bengal,2013,510,605,445,0.563267823666597,425,196,-1,-1,-1,-1,-1,-2.8879,-4.2831,-3.2176,-1.1218,-5.2679
160,225000,2011-11-01,2013-04-01 00:00:00,quality analyst,Gurgaon,f,1989-10-08,72.0,CBSE,2007,69.0,CBSE,2,B.Tech/B.E.,CS,72.0,378,0,Haryana,2011,505,345,365,0.342314899911815,365,-1,-1,-1,-1,-1,-1,0.51,0.1888,0.2366,-0.4078,0.5024
161,200000,2014-12-01,2015-06-01 00:00:00,application developer,Kolkata,m,1990-10-12,73.0,StateBoard,2009,61.0,StateBoard,2,B.Tech/B.E.,CS,58.0,11544,0,Karnataka,2014,520,390,320,0.622642915849938,415,-1,407,-1,-1,-1,-1,0.1282,1.3779,0.6248,-0.2344,0.6721
162,225000,2014-09-01,present,customer service,Delhi,m,1991-01-17,78.0,StateBoard,2009,72.0,StateBoard,2,B.Tech/B.E.,IT,64.0,6874,0,Uttarakhand,2014,595,530,525,0.486747008438193,445,-1,376,-1,-1,-1,-1,1.4208,1.2114,0.3174,-0.995,1.4386
163,335000,2015-03-01,present,programmer analyst,Chennai,m,1992-07-21,73.0,StateBoard,2009,68.46,StateBoard,1,B.Tech/B.E.,IT,63.0,3136,0,Rajasthan,2014,420,485,545,0.916869961103619,555,-1,-1,-1,-1,-1,-1,-0.8772,0.5454,-0.1437,0.653,-0.2859
164,350000,2013-12-01,2014-09-01 00:00:00,graduate engineer trainee,Noida,m,1991-07-05,84.0,CBSE,2009,85.2,CBSE,1,B.Tech/B.E.,EC,78.59,8195,1,Delhi,2013,625,605,735,0.376059586651545,-1,300,-1,-1,-1,446,-1,-1.0208,1.0449,-1.3733,-1.8824,1.0554
165,240000,2013-01-01,2013-09-01 00:00:00,web developer,Unknown,m,1990-05-25,79.0,CBSE,2007,72.0,CBSE,1,B.Tech/B.E.,EC,78.96,48,1,Delhi,2012,565,475,615,0.229481754911755,485,266,-1,-1,-1,-1,-1,1.4374,1.9048,1.2525,-0.26087,0.8183
166,1860000,2012-07-01,2014-10-01 00:00:00,field engineer,Mumbai,f,1989-10-15,89.7,Unknown,2007,89.6,Unknown,1,M.Tech./M.E.,EL,83.9,443,0,Uttar Pradesh,2012,625,555,625,0.910770164246022,-1,433,-1,-1,-1,-1,-1,-1.3447,0.6178,-1.4688,0.884829999999999,0.6603
167,435000,2013-01-01,2015-04-01 00:00:00,system engineer,Gandhi Nagar,m,1990-05-22,85.0,CBSE,2007,64.0,CBSE,2,B.Tech/B.E.,ME,65.0,350,0,Uttar Pradesh,2012,465,505,515,0.535862819499896,-1,-1,-1,393,-1,-1,-1,0.2009,0.8128,1.2525,-0.4078,0.9763
168,375000,2014-07-01,2015-04-01 00:00:00,software engineer,Noida,m,1993-03-28,85.8,CBSE,2010,78.4,CBSE,1,B.Tech/B.E.,CS,77.56,47,1,Delhi,2014,530,595,340,0.842248322257836,485,-1,469,-1,-1,-1,-1,1.2772,1.2114,-2.1418,-1.7556,-0.6692
169,275000,2014-06-01,present,senior software engineer,Chennai,m,1992-10-25,87.4,CBSE,2009,82.2,CBSE,2,B.Tech/B.E.,CS,79.68,13092,0,Uttar Pradesh,2013,380,510,325,0.308400582860308,355,-1,-1,-1,-1,-1,-1,0.99,0.7119,1.0859,-0.1076,0.6721
170,235000,2012-10-01,2015-04-01 00:00:00,software engineer,Hyderabad,m,1990-04-14,92.66,StateBoard,2008,95.6,StateBoard,2,B.Tech/B.E.,CS,71.44,8400,0,Telangana,2012,455,385,515,0.901489571371033,545,-1,-1,-1,-1,-1,-1,0.6646,0.8518,0.5994,-0.6428,0.5024
171,455000,2013-03-01,present,systems engineer,Pune,m,1991-12-16,76.87,StateBoard,2008,81.33,StateBoard,2,B.Tech/B.E.,CS,74.5,3879,0,Madhya Pradesh,2012,375,505,525,0.961772121099381,-1,-1,-1,-1,-1,-1,-1,0.3555,0.2668,1.2525,0.17983,0.0284
172,110000,2014-06-01,2015-02-01 00:00:00,assistant professor,Una,f,1993-04-15,70.0,CBSE,2010,70.0,CBSE,2,B.Tech/B.E.,CE,65.0,14004,0,Himachal Pradesh,2014,475,455,415,0.679644640924472,-1,-1,-1,-1,-1,-1,388,-0.0154,1.2114,1.3933,-0.8682,1.6302
